eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3825191855430603, 0.8871749639511108, 0.3678217828273773, 0.21901516616344452)",9563_png_jpg.rf.4176627b8b0827e777d6d3e016548be4.jpg,2
"(0.4270865023136139, 0.18465566635131836)","(0.3014610707759857, 0.17307090759277344)","(0.3388821482658386, 0.1988760083913803)","(0.46152830123901367, 0.5204057097434998)","(0.4927101731300354, 0.1541977971792221, 0.5098865628242493, 0.29942023754119873)",baby5_jpg.rf.873b1a26de1e2fa90c54a11ab0e7e84b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13853327929973602, 0.36050882935523987, 0.21380667388439178, 0.4084591865539551)",922_png_jpg.rf.1fdc43cfcf00ec7b9bedcd90b5780f44.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8368740081787109, 0.8514503240585327, 0.30872592329978943, 0.2706836760044098)",2181_png_jpg.rf.91281d9aa2a6e5aec29e5bc5118d4ff3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3732070028781891, 0.118186816573143, 0.40542489290237427, 0.22267434000968933)",9605_png_jpg.rf.744d0e2616e7dcf2b72b566527d90478.jpg,2
"(0.8404600024223328, 0.40976858139038086)","(-1, -1)","(0.8030155301094055, 0.37158632278442383)","(0.7699030041694641, 0.3914700150489807)","(0.8688709139823914, 0.4154725968837738, 0.26092639565467834, 0.3135649561882019)",26_jpg.rf.b86c55738301a7236c296731af74ba71.jpg,1
"(0.8397347331047058, 0.36726832389831543)","(0.8182206153869629, 0.5664488077163696)","(0.8035978078842163, 0.43895500898361206)","(0.7627727389335632, 0.4220205247402191)","(0.8503357172012329, 0.5673649907112122, 0.28708919882774353, 0.6293066143989563)",baby45_jpg.rf.3e02507bd0a31a5c7554a50d37ac1e87.jpg,2
"(0.39179137349128723, 0.6117187738418579)","(-1, -1)","(0.3916080892086029, 0.6265401840209961)","(0.41103944182395935, 0.6595537066459656)","(0.412780225276947, 0.5537737607955933, 0.144335076212883, 0.23892994225025177)",baby15_jpg.rf.a94d1350e6b761c79255187a9a577044.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6089625358581543, 0.36344560980796814, 0.4359237551689148, 0.29805898666381836)",Prone_10_jpg.rf.aa66c561166bd9fdc301598077ef3f0b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7563873529434204, 0.7846338152885437, 0.485933393239975, 0.4294731020927429)",Prone_84_jpg.rf.316a7bcf325f6827ece3071e0f5205dc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1_18_png_jpg.rf.2c112923012c5423e113b2873af4bf9c.jpg,1
"(0.6437807083129883, 0.8628925085067749)","(-1, -1)","(0.6949084401130676, 0.8272374868392944)","(0.680169939994812, 0.7795158624649048)","(0.5169996023178101, 0.8649736642837524, 0.4053991436958313, 0.26635557413101196)",baby36_jpg.rf.6be1c2c19820bbbb24e7311493ab497c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8582018613815308, 0.7204251289367676, 0.2757730484008789, 0.3810462951660156)",1923_png_jpg.rf.502dcc5a754c2030112014e15635f93d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6320248246192932, 0.30149707198143005, 0.355492502450943, 0.22952623665332794)",5_jpg.rf.14c0bbbb115dfcdb329bcc760741fdd8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19804933667182922, 0.1504245549440384, 0.32443422079086304, 0.27660971879959106)",2152_png_jpg.rf.d5e7c55911dbfb4b3f1964c9221f4203.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.ceea49afe61520db2bb21ad0a205e902.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.39231783151626587, 0.323131263256073, 0.3076963424682617, 0.1555130034685135)",Cubo_05_JPG_jpg.rf.64996c2f4f9db2929e65cb5ea47f9273.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_33_png_jpg.rf.05a065858eff4f45e0f428686ec52fc2.jpg,2
"(0.261607825756073, 0.17652161419391632)","(0.20562677085399628, 0.3086252808570862)","(0.2618660032749176, 0.2611929774284363)","(0.3023831248283386, 0.30006933212280273)","(0.18204627931118011, 0.2454361915588379, 0.3580542802810669, 0.45701247453689575)",v2_3049_png_jpg.rf.c1bcb61b6bf94280a8205971114ecd24.jpg,1
"(0.6585418581962585, 0.4605157971382141)","(-1, -1)","(0.6872307658195496, 0.39626696705818176)","(-1, -1)","(0.75501549243927, 0.5716018080711365, 0.4837833344936371, 0.43123579025268555)",34_jpg.rf.a5e6e36586f00d4bc20e1286d345ce01.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.fa3c976e5a0de1b906fc285e3fb72ff5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_23_JPG_jpg.rf.d65d606d5e12fb6bb36846847d509048.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5255506634712219, 0.6761550903320312, 0.19204655289649963, 0.10462398827075958)",Cubo_09_JPG_jpg.rf.f4be95717ceaa88bff834c6e7834b567.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2150_png_jpg.rf.5c2b56583ea616a458e3dc9b42b98ca5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.13cd03d4b4d9c3459f1e2e82db7fa004.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8682804107666016, 0.20507454872131348, 0.2613588273525238, 0.35620397329330444)",3791_png_jpg.rf.3e7c0c14a6dd2186778868469f833a48.jpg,2
"(0.5195050239562988, 0.4414324164390564)","(0.4531523287296295, 0.44687891006469727)","(0.48618412017822266, 0.4551391005516052)","(0.4908297657966614, 0.4836147427558899)","(0.49631738662719727, 0.44058093428611755, 0.1821146011352539, 0.15233691036701202)",baby24_jpg.rf.f2c3bbc5e44d20b2a4344a03b9dce84f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7159839272499084, 0.1476059854030609, 0.416689395904541, 0.2777089476585388)",1922_png_jpg.rf.3de2877a8d346738754da2bf6a479c8f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8555200695991516, 0.5519975423812866, 0.28895989060401917, 0.542448878288269)",baby1_jpg.rf.6a9054d11dc833956df846b3e8715eda.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4213089048862457, 0.3020007610321045, 0.16885721683502197, 0.24998712539672852)",frame_62_1_png_jpg.rf.8986e9deae73235d1b7eca09b9dcab26.jpg,1
"(0.35234326124191284, 0.15800145268440247)","(0.47644346952438354, 0.1295967847108841)","(0.43006521463394165, 0.1663103848695755)","(0.455190509557724, 0.2081741988658905)","(0.4145449995994568, 0.1400832086801529, 0.3447275161743164, 0.24975749850273132)",70_jpg.rf.854fe48797e085e7dab9d4ab70d69e10.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1230_png_jpg.rf.a40d7b69ca3f441258c8843ec97d854c.jpg,2
"(0.7727252244949341, 0.22014272212982178)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8190075159072876, 0.36429497599601746, 0.3563152253627777, 0.4864955544471741)",baby11_jpg.rf.3809d26b25929b69b19dde6a43fc6d24.jpg,1
"(0.40848761796951294, 0.9108384847640991)","(-1, -1)","(0.30450886487960815, 0.7778823971748352)","(-1, -1)","(0.311264306306839, 0.8055641055107117, 0.5650026798248291, 0.3888716697692871)",6_jpg.rf.4307c866d3311527ca323ca9c5dd387f.jpg,2
"(0.32864680886268616, 0.342673122882843)","(0.38395005464553833, 0.34722447395324707)","(0.3543393015861511, 0.3711845874786377)","(0.3534008860588074, 0.37611255049705505)","(0.341958224773407, 0.3471626937389374, 0.15382924675941467, 0.1306590586900711)",IMG_0425_jpeg_jpg.rf.985d37097495915534f70dbab869b65b.jpg,1
"(0.022797154262661934, 0.38281410932540894)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4987892210483551, 0.8086493611335754, 0.828274130821228, 0.3600767254829407)",Nanit_19_JPG_jpg.rf.a17753b28bc8ba89e2a39cf2cd0af250.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5010520815849304, 0.3668456971645355, 0.18243655562400818, 0.09980020672082901)",IMG_0463_jpeg_jpg.rf.04851c137fe660516d06470316a55d40.jpg,1
"(0.16405446827411652, 0.8131445646286011)","(-1, -1)","(0.13301026821136475, 0.7780441045761108)","(-1, -1)","(0.3708338141441345, 0.8642894625663757, 0.5369244813919067, 0.2693410813808441)",7_jpg.rf.05654d77afb9cfa863e54c07c2888df5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",IMG_0421_jpeg_jpg.rf.68fb86f3808850068c38faba498d6425.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_584_png_jpg.rf.6d85405211277338adeb930910ec9160.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8602367639541626, 0.5505809783935547, 0.27952641248703003, 0.2544898986816406)",frame_96_jpeg_jpg.rf.467d06bf72f066ac7a2d57579639a234.jpg,2
"(0.08119801431894302, 0.2577614188194275)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",8248_png_jpg.rf.a9b14802f1d207c37e6f2415d34ca464.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8948286771774292, 0.62082439661026, 0.20762844383716583, 0.3682730793952942)",9563_png_jpg.rf.decd842319a89c70459a63bb6bf6a4ae.jpg,2
"(0.12086174637079239, 0.4245460629463196)","(-1, -1)","(0.15914738178253174, 0.36835646629333496)","(0.19183003902435303, 0.38426628708839417)","(0.13182933628559113, 0.4677683413028717, 0.21704640984535217, 0.34582996368408203)",27_jpg.rf.f23f2a4aac8101d2d8dce89f6516ca12.jpg,1
"(0.6791787147521973, 0.8822826147079468)","(-1, -1)","(0.7670238614082336, 0.8629766702651978)","(0.7718179821968079, 0.8110193014144897)","(0.49280351400375366, 0.8726725578308105, 0.636695384979248, 0.2512178421020508)",baby31_jpg.rf.cdd2cee23c9bbdb79e333eff9ed90505.jpg,1
"(0.2775982916355133, 0.44239863753318787)","(0.27705007791519165, 0.5495566129684448)","(0.29985618591308594, 0.49600696563720703)","(0.33702296018600464, 0.5019904971122742)","(0.7048340439796448, 0.35447177290916443, 0.19280576705932617, 0.18030071258544922)",69_jpg.rf.a4b48f5301179c30e168d92abb6f7156.jpg,1
"(0.5663374066352844, 0.2079077661037445)","(-1, -1)","(0.6122277975082397, 0.2521427273750305)","(0.607508659362793, 0.3221514821052551)","(0.4691390097141266, 0.21755099296569824, 0.35584211349487305, 0.4289248585700989)",19_jpg.rf.4a9bfae2292b6b5acedb2739423cfb3d.jpg,1
"(0.7781134843826294, 0.8307124972343445)","(0.8436430096626282, 0.7537581920623779)","(0.797164797782898, 0.776749312877655)","(0.7716391682624817, 0.7477879524230957)","(0.8327521085739136, 0.7887463569641113, 0.3174905776977539, 0.3110794126987457)",2531_png_jpg.rf.28515bf8dec573429f157e0b6db8197c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.cceca7d4dbf490a68940b2c6c5c7f785.jpg,2
"(0.5109057426452637, 0.8194221258163452)","(0.6411436200141907, 0.8237485885620117)","(0.5759444236755371, 0.7835756540298462)","(0.5860856771469116, 0.7391290664672852)","(0.6028815507888794, 0.8467475175857544, 0.32093945145606995, 0.3054451048374176)",85_jpg.rf.158455e1b8a23dc8b9d8cbab04966ac2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6275229454040527, 0.12038781493902206, 0.4020978808403015, 0.21613164246082306)",9500_png_jpg.rf.8a2b061c44cb1b0598f5e6296015c510.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14662215113639832, 0.8350080251693726, 0.29257407784461975, 0.325674831867218)",baby28_jpg.rf.b8e91be68540c8b904c464fff5c871dc.jpg,2
"(0.694054901599884, 0.8711869120597839)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45083779096603394, 0.42854389548301697, 0.1613299399614334, 0.2555376887321472)",frame_14_2_png_jpg.rf.9c1fd0dc2aa3fbac7cafb55cd989dfbf.jpg,2
"(0.8375815153121948, 0.8134088516235352)","(-1, -1)","(0.8601707220077515, 0.7879888415336609)","(-1, -1)","(0.6345236301422119, 0.8687384724617004, 0.5290850400924683, 0.2616685926914215)",7_jpg.rf.6a96082c103458d859c97508ce657f54.jpg,2
"(-1, -1)","(-1, -1)","(0.3077068328857422, 0.7051882743835449)","(-1, -1)","(-1, -1)",84_jpg.rf.f801265c2a295cb6293f15089f23d224.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.44994258880615234, 0.46194925904273987, 0.1301998347043991, 0.15646132826805115)",baby30_jpg.rf.93f1ee8d86ba5145458cc9750178da49.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_17_png_jpg.rf.868ae17dfdc6b939e9ad5978a1e9b5b3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6385780572891235, 0.3492630124092102, 0.10857506096363068, 0.2788258492946625)",frame_3_14_png_jpg.rf.0669b06d791d67ef0b32445fc71bda04.jpg,1
"(0.47038179636001587, 0.7257162928581238)","(-1, -1)","(-1, -1)","(0.4303385317325592, 0.6377629041671753)","(0.42773231863975525, 0.7580394744873047, 0.17372378706932068, 0.2890266478061676)",frame_49_1_png_jpg.rf.99360a11297692e6052007f9d04eaf76.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5714002251625061, 0.22982344031333923, 0.42606478929519653, 0.3725350499153137)",frame_10_11_png_jpg.rf.b637cd09967a2fc6561bf45a4232b160.jpg,1
"(0.696169912815094, 0.44072017073631287)","(-1, -1)","(0.6675084829330444, 0.47827672958374023)","(0.6407020092010498, 0.4771577715873718)","(0.7007448673248291, 0.4642276167869568, 0.17342233657836914, 0.17118720710277557)",4F9CC134-C6E6-4191-AB35-15367CD9DA29_JPG_jpg.rf.eaa78dfea169c7e5cce0e790f4a34ef4.jpg,1
"(-1, -1)","(-1, -1)","(0.7070502042770386, 0.2954522669315338)","(-1, -1)","(-1, -1)",84_jpg.rf.ea03551f2282ca956798af036d4299c4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38900575041770935, 0.8811209797859192, 0.3769245147705078, 0.22086258232593536)",9605_png_jpg.rf.e99338eb2b1f023ca714a8eed7dfc144.jpg,2
"(0.8080762028694153, 0.23429138958454132)","(0.8130615949630737, 0.4082161486148834)","(0.7763087749481201, 0.325234591960907)","(0.7167707085609436, 0.32487958669662476)","(0.8195623159408569, 0.31233644485473633, 0.3441780209541321, 0.4636715054512024)",baby8_jpg.rf.e4ddacb7d341df9e7f745a8dbfe9a611.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6301455497741699, 0.8884725570678711, 0.40119075775146484, 0.1861099749803543)",868_png_jpg.rf.f2a8a3b6eb29da565650c81594b16319.jpg,2
"(0.7006388306617737, 0.7034843564033508)","(0.6297699213027954, 0.7825942039489746)","(0.6439274549484253, 0.7215191721916199)","(0.6156428456306458, 0.6831117272377014)","(0.6832398176193237, 0.7302153706550598, 0.2835809588432312, 0.3388339877128601)",baby38_jpg.rf.be25eca54e02b8afc2d0f1ad8d690a05.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13783124089241028, 0.1997099369764328, 0.2727930545806885, 0.36617058515548706)",3707_png_jpg.rf.bce36a139ddec9ff005775e82d454b38.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8610305786132812, 0.7087346315383911, 0.2779387831687927, 0.5774381756782532)",baby12_jpg.rf.d7ae09ff83158eb364a97d3667b5e25e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_115_jpeg_jpg.rf.2246dc8917895981ebcb00bdfdd48171.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5139223337173462, 0.8147792816162109, 0.27195435762405396, 0.222767636179924)",baby35_jpg.rf.0a62b2d6e2b2a997f1a9eb1857409a6f.jpg,2
"(0.877013087272644, 0.06444452702999115)","(-1, -1)","(0.836855411529541, 0.032424863427877426)","(-1, -1)","(0.8809606432914734, 0.17146170139312744, 0.23759731650352478, 0.3414627015590668)",baby27_jpg.rf.67307fed540b10a09b9692f59e82f221.jpg,1
"(0.01943054609000683, 0.1787746399641037)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2760029435157776, 0.6318955421447754, 0.5484514236450195, 0.561811089515686)",Cubo_03_JPG_jpg.rf.4ca64eb220f79d6ed02358706e810f9e.jpg,1
"(0.3993716239929199, 0.3053029775619507)","(0.3212577700614929, 0.31680116057395935)","(0.34547072649002075, 0.3345942497253418)","(0.34879055619239807, 0.36121076345443726)","(0.45471811294555664, 0.30190563201904297, 0.3459078073501587, 0.19078293442726135)",frame_5_4_png_jpg.rf.276c84fdaac4847c6531d2c66eb58ea5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_17_JPG_jpg.rf.3aa8809191630a92941481ebd945bc72.jpg,2
"(0.12550219893455505, 0.4752446115016937)","(0.13141150772571564, 0.6665979623794556)","(0.15391084551811218, 0.5807719230651855)","(0.20523548126220703, 0.5596449971199036)","(0.12814609706401825, 0.5407427549362183, 0.2539316713809967, 0.38766196370124817)",baby48_jpg.rf.c2e1f991cc419569750ea13c58ebdf58.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",DDA2CCFE-63BB-4DC3-9E3E-573D01C3FFF3_JPG_jpg.rf.e285031411d17428b829724599c8d489.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12213236093521118, 0.3350887894630432, 0.2289210557937622, 0.657299816608429)",Miku_07_JPG_jpg.rf.48cccd6e8fcc7418499dc47c3c4afc48.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4357687532901764, 0.8586624264717102, 0.5571808815002441, 0.27107080817222595)",94_JPG_jpg.rf.87399e825362cedc927930ecdc600a28.jpg,1
"(0.39265817403793335, 0.15522265434265137)","(0.4819856584072113, 0.11564590036869049)","(0.4628729820251465, 0.15377205610275269)","(0.48376473784446716, 0.19051392376422882)","(0.40346604585647583, 0.1269739419221878, 0.3193357288837433, 0.2404032200574875)",67_jpg.rf.3543cde3ce3c461a5943149252c0c5d1.jpg,1
"(0.1520446091890335, 0.43460169434547424)","(0.1496267467737198, 0.5380626916885376)","(0.17951339483261108, 0.49067068099975586)","(0.2195930778980255, 0.4906696677207947)","(0.1356995403766632, 0.4833919405937195, 0.2468666136264801, 0.24671363830566406)",73_jpg.rf.6a1ef83ec7b3660b3ab2641130942571.jpg,1
"(0.7365723848342896, 0.7844901084899902)","(0.8206037282943726, 0.7341740727424622)","(0.7528647184371948, 0.7264782786369324)","(0.7060486674308777, 0.6985475420951843)","(0.8071781396865845, 0.820538341999054, 0.3794586658477783, 0.3307587206363678)",100_jpg.rf.15f35dd4bcb48d17cee1697f413e4e1d.jpg,1
"(0.25418728590011597, 0.6882779598236084)","(0.2611515522003174, 0.956863284111023)","(0.29292553663253784, 0.8522200584411621)","(0.3564709722995758, 0.8393522500991821)","(0.20156610012054443, 0.6694900989532471, 0.3959112763404846, 0.6610198020935059)",80_jpg.rf.ed7653a954498fd2d71440b40e4a9b96.jpg,2
"(0.341818243265152, 0.44504863023757935)","(-1, -1)","(0.4912571907043457, 0.5709353685379028)","(-1, -1)","(0.5151939392089844, 0.30338093638420105, 0.12013626098632812, 0.10264167934656143)",Miku_04_JPG_jpg.rf.cda8a432737b816cfb2647ad41e86fe5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8584046363830566, 0.21883492171764374, 0.281075656414032, 0.4242026209831238)",Miku_06_JPG_jpg.rf.ff6745c751b927c378647d20855a9383.jpg,1
"(0.6012023687362671, 0.09301148355007172)","(-1, -1)","(0.532760500907898, 0.08773811161518097)","(-1, -1)","(0.7112456560134888, 0.1987149715423584, 0.5696433782577515, 0.3970510959625244)",6_jpg.rf.3b9ba4a82ccd39c94e3bf6dfcc1d89a2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7306176424026489, 0.13774485886096954, 0.5225504040718079, 0.27047938108444214)",55_jpg.rf.a6631e09382a25972b81ed3cfcd7925a.jpg,2
"(0.8767132759094238, 0.06494388729333878)","(-1, -1)","(0.8365150690078735, 0.03381429985165596)","(-1, -1)","(0.8808196783065796, 0.17167600989341736, 0.23788681626319885, 0.3422482907772064)",baby27_jpg.rf.edab3102d01a7f81e0fa11f348914c34.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45058441162109375, 0.6300078630447388, 0.6215721964836121, 0.7343250513076782)",Miku_01_JPG_jpg.rf.671472aff2a09dba725bdd31e4d741ce.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5599321126937866, 0.8925684690475464, 0.494382381439209, 0.21348361670970917)",Cubo_06_JPG_jpg.rf.092933afb333f500ea63402868bdc3c8.jpg,2
"(0.40781307220458984, 0.0844276174902916)","(-1, -1)","(0.3389907479286194, 0.08425356447696686)","(0.3206408619880676, 0.12447555363178253)","(0.4920748174190521, 0.11139678955078125, 0.4250180125236511, 0.2227935791015625)",baby15_jpg.rf.c91d6d7b1048e807f155a8d94de1f6d9.jpg,1
"(0.823736846446991, 0.6571582555770874)","(-1, -1)","(0.830398440361023, 0.7060142159461975)","(-1, -1)","(0.8586562275886536, 0.4421524107456207, 0.2826690673828125, 0.5928938984870911)",15_jpg.rf.94ee6d166a621deaa83050bd7d3184d5.jpg,1
"(0.1313541978597641, 0.4895837903022766)","(-1, -1)","(-1, -1)","(-1, -1)","(0.130183607339859, 0.3288269639015198, 0.24792703986167908, 0.5585630536079407)",baby2_jpg.rf.beb7a4fcf53678a1524fc8e0ce7c4bee.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5542367696762085, 0.8290224075317383, 0.40778693556785583, 0.20415420830249786)",frame_829_png_jpg.rf.b1c0a9f8cdbb2a44f3c3c8f94f1ebabf.jpg,1
"(0.7870885133743286, 0.49780964851379395)","(-1, -1)","(0.7465049028396606, 0.466761976480484)","(-1, -1)","(0.6585655212402344, 0.26666364073753357, 0.1212441474199295, 0.09526614844799042)",Sideways_70_jpg.rf.e388e3b7540ea9389ec5458f84a8c2d9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4896487295627594, 0.49479976296424866, 0.9792974591255188, 0.9895995259284973)",Miku_11_JPG_jpg.rf.5872db3ad0bfc7048349608481abf33f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.510299026966095, 0.6977958679199219, 0.2752542197704315, 0.21302489936351776)",Prone_11_jpg.rf.ac6d1281d0f39092c4e978de4374fd14.jpg,2
"(0.5571414828300476, 0.5608504414558411)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5682672262191772, 0.558052659034729, 0.10836172103881836, 0.1079011932015419)",6444F5F9-E864-4458-A361-1B7683CD582E_JPG_jpg.rf.80502f40580c4872af6d800f3de687eb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19356036186218262, 0.14105504751205444, 0.38712072372436523, 0.26307785511016846)",3819_png_jpg.rf.6d8a284c7b956b4475ccf2e6b7eeb3fb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_03_JPG_jpg.rf.f9712caad71d86371d4d22bf77b039ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.368c76183179e1670458d360e2592ff5.jpg,2
"(-1, -1)","(-1, -1)","(0.7074306607246399, 0.29521799087524414)","(-1, -1)","(-1, -1)",84_jpg.rf.a4097039b4119a21a594e6e086064b27.jpg,2
"(0.12086174637079239, 0.4245460629463196)","(-1, -1)","(0.15914738178253174, 0.36835646629333496)","(0.19183003902435303, 0.38426628708839417)","(0.13182933628559113, 0.4677683413028717, 0.21704640984535217, 0.34582996368408203)",27_jpg.rf.a8512cbcfb9767ba8099a07666ea1f91.jpg,1
"(0.813790500164032, 0.5545464158058167)","(0.8497616052627563, 0.46381431818008423)","(0.8017600774765015, 0.4886859059333801)","(0.7667819261550903, 0.4732109010219574)","(0.8534381985664368, 0.5514609217643738, 0.2887287735939026, 0.30742013454437256)",baby9_jpg.rf.fb74532653a0717e1302cbbd60f5afc3.jpg,1
