right_eye,left_eye,nose,mouth_right,mouth_left,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby30_jpg.rf.93f1ee8d86ba5145458cc9750178da49.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_17_png_jpg.rf.868ae17dfdc6b939e9ad5978a1e9b5b3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_3_14_png_jpg.rf.0669b06d791d67ef0b32445fc71bda04.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_49_1_png_jpg.rf.99360a11297692e6052007f9d04eaf76.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_10_11_png_jpg.rf.b637cd09967a2fc6561bf45a4232b160.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",4F9CC134-C6E6-4191-AB35-15367CD9DA29_JPG_jpg.rf.eaa78dfea169c7e5cce0e790f4a34ef4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",84_jpg.rf.ea03551f2282ca956798af036d4299c4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9605_png_jpg.rf.e99338eb2b1f023ca714a8eed7dfc144.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby8_jpg.rf.e4ddacb7d341df9e7f745a8dbfe9a611.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",868_png_jpg.rf.f2a8a3b6eb29da565650c81594b16319.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby38_jpg.rf.be25eca54e02b8afc2d0f1ad8d690a05.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3707_png_jpg.rf.bce36a139ddec9ff005775e82d454b38.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby12_jpg.rf.d7ae09ff83158eb364a97d3667b5e25e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_115_jpeg_jpg.rf.2246dc8917895981ebcb00bdfdd48171.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.0a62b2d6e2b2a997f1a9eb1857409a6f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby27_jpg.rf.67307fed540b10a09b9692f59e82f221.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_03_JPG_jpg.rf.4ca64eb220f79d6ed02358706e810f9e.jpg,1
"(249.0, 193.0)","(209.0, 198.0)","(219.0, 213.0)","(242.0, 236.0)","(212.0, 239.0)",frame_5_4_png_jpg.rf.276c84fdaac4847c6531d2c66eb58ea5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_17_JPG_jpg.rf.3aa8809191630a92941481ebd945bc72.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby48_jpg.rf.c2e1f991cc419569750ea13c58ebdf58.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",DDA2CCFE-63BB-4DC3-9E3E-573D01C3FFF3_JPG_jpg.rf.e285031411d17428b829724599c8d489.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.48cccd6e8fcc7418499dc47c3c4afc48.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.87399e825362cedc927930ecdc600a28.jpg,1
"(308.0, 72.0)","(266.0, 100.0)","(311.0, 108.0)","(329.0, 117.0)","(298.0, 142.0)",67_jpg.rf.3543cde3ce3c461a5943149252c0c5d1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",73_jpg.rf.6a1ef83ec7b3660b3ab2641130942571.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",100_jpg.rf.15f35dd4bcb48d17cee1697f413e4e1d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",80_jpg.rf.ed7653a954498fd2d71440b40e4a9b96.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_04_JPG_jpg.rf.cda8a432737b816cfb2647ad41e86fe5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_06_JPG_jpg.rf.ff6745c751b927c378647d20855a9383.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",6_jpg.rf.3b9ba4a82ccd39c94e3bf6dfcc1d89a2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",55_jpg.rf.a6631e09382a25972b81ed3cfcd7925a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby27_jpg.rf.edab3102d01a7f81e0fa11f348914c34.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_01_JPG_jpg.rf.671472aff2a09dba725bdd31e4d741ce.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.092933afb333f500ea63402868bdc3c8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby15_jpg.rf.c91d6d7b1048e807f155a8d94de1f6d9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",15_jpg.rf.94ee6d166a621deaa83050bd7d3184d5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby2_jpg.rf.beb7a4fcf53678a1524fc8e0ce7c4bee.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_829_png_jpg.rf.b1c0a9f8cdbb2a44f3c3c8f94f1ebabf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_70_jpg.rf.e388e3b7540ea9389ec5458f84a8c2d9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.5872db3ad0bfc7048349608481abf33f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_11_jpg.rf.ac6d1281d0f39092c4e978de4374fd14.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",6444F5F9-E864-4458-A361-1B7683CD582E_JPG_jpg.rf.80502f40580c4872af6d800f3de687eb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3819_png_jpg.rf.6d8a284c7b956b4475ccf2e6b7eeb3fb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_03_JPG_jpg.rf.f9712caad71d86371d4d22bf77b039ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_03_JPG_jpg.rf.368c76183179e1670458d360e2592ff5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",84_jpg.rf.a4097039b4119a21a594e6e086064b27.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",27_jpg.rf.a8512cbcfb9767ba8099a07666ea1f91.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby9_jpg.rf.fb74532653a0717e1302cbbd60f5afc3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2392_png_jpg.rf.aa7a36a603a4bf179d644b08219a5687.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.31773f54835328d429a7fcc7e4cd55e9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",23_jpg.rf.93f373289b12f9bcbeb5b5e66da22ba6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",20E47050-58D6-43FC-B9A0-E710EAD98A4C_JPG_jpg.rf.79d6dc11263ae15f0db9965089b4b16d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_0_png_jpg.rf.6697201ce18adf1fd72af290e8f69c5d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_01_JPG_jpg.rf.2c9574ce81c5c6904a0b6ba17aa2a8e5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",65_jpg.rf.e518de3b89eed2733ef25cf46b85bb4d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby46_jpg.rf.3f0d64baeab8b2bf66ae568619e6460b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.19f7b4b428ec424f1d3e7171e90f230f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",4B15AC5D-828D-411A-B864-3C3353D0D048_JPG_jpg.rf.68383bdd8c989e2982f0c24320b21d33.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.cc7fdcfd8b7b6792ad98b3d8aae0ba57.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2426_png_jpg.rf.67dbb0fac4eb336249dfd1b3493708b1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby2_jpg.rf.3532fe5b1b1292fdb404858f61819b69.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_0_jpeg_jpg.rf.d9f58201e1d5623ce30bd1ab4b92db58.jpg,1
"(247.0, 100.0)","(178.0, 112.0)","(212.0, 124.0)","(249.0, 167.0)","(192.0, 176.0)",baby24_jpg.rf.4b7fba3a780fe73cffa74ecb7b0cb3f9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_114_png_jpg.rf.fdb5a2d2223b825942667cb091d95674.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",15_jpg.rf.a723a12d8b50714f4edbc6c0871cb29c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_37_JPG_jpg.rf.48a8706ebf57b2a82d67967b7fcf7c06.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_42_png_jpg.rf.8da9d522cd7c604e42d387cbda80116d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",FF112F9D-F4FE-4D38-96D6-9D36350AADAB_JPG_jpg.rf.b3190af77402cd395c35489aa20de495.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",99_jpg.rf.0d1b4ea8b41495684fd1334e66e18829.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",56_jpg.rf.87c3166db87cd8a896f4df23b427d902.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_14_png_jpg.rf.01561806492c5888a8ab56c5ac208f0a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",32_jpg.rf.72ac75691fb47299f23dcb89463877d8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_60_jpg.rf.7149b89609ec84c1469523985109f591.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",60_jpg.rf.a13027102edb6ef03d0e612ffc8e2294.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",64_jpg.rf.97ae253a8676048b7e1c9c183c008463.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_04_JPG_jpg.rf.9f6dc23e725a93bcd98595b66fe04bcd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",51_jpg.rf.1e0af95c0667d9e8a28ae491cdd7de6d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",47_jpg.rf.85cc0573081aa574c1da2236b4bedafb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1_jpg.rf.41c909518d3e2641231adc389d1d5b7b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2427_png_jpg.rf.14f064b3b200d8e0087b86528e9d721b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_09_JPG_jpg.rf.9ba2cb2a18c6b750df0968b7106149ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",66B1CA7C-1061-496D-95C8-61AB7AFAC91D_JPG_jpg.rf.5236bdc0b99a03123bd78a5a712674c4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",74_jpg.rf.3704171618e57b011c15160771b3b715.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.d2da9c6225c80ddcd0410952808bb5e0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9FCE5103-5138-46FE-A10D-0D06394C3954_JPG_jpg.rf.5b22202bd6b6a030c71802008aca9153.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",782FFE0F-8C65-4FA6-B968-6D108053C654_JPG_jpg.rf.8f983a39e995d76ed0523303104e013c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_28_jpg.rf.4e7cab81b16faf41b0c9303daa85b7c2.jpg,1
"(364.0, 337.0)","(336.0, 341.0)","(363.0, 363.0)","(359.0, 376.0)","(333.0, 379.0)",2392_png_jpg.rf.d705626982f2fb552860dd1bdf0af6ee.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby44_jpg.rf.4be0ad9077f0083d1d15c83a69d8d3e0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby6_jpg.rf.5ab0917421668f209f8eb81abce965a2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby38_jpg.rf.27199d2e0eadb9ff3b0f5eef1e2a505e.jpg,1
"(332.0, 285.0)","(280.0, 295.0)","(293.0, 317.0)","(329.0, 356.0)","(288.0, 362.0)",Sideways_16_jpg.rf.ae72aca67c92139ae73b76a98cf12a60.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_25_JPG_jpg.rf.03febf0542c6957e202be8015800475a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",26_jpg.rf.c9a64d60f5b559a08f4b03fb0820ebec.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.4de823f465a89d249d0126c1d3d974bb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby48_jpg.rf.ecbba158c3449e7175d617f6af913301.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",51_jpg.rf.4bc2a292874d32e3fc88d1545df98951.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby12_jpg.rf.1c3759ac2a5ad50e226660b85b83808f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby8_jpg.rf.4958172742eac406b0baab7e92c0311b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",7_jpg.rf.25837785629fc2b03bc07c117730ec48.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_33_jpg.rf.a45151bffd03d3d1012c59dacff0bf59.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",80_jpg.rf.9d619341abdc482fb162d71c74b58e91.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby17_jpg.rf.392d772dfcfd51b1a213f97eae9b482e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby10_jpg.rf.407fdee5ddf3fef9c411e73cfd167eb2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby3_jpg.rf.c47d92889ea5462e27999544659d425a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby47_jpg.rf.7b336e6dc014639801b8f1cb55e471ed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",37_jpg.rf.54265daccc8133ea5d83544ba3e4c55a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_30_JPG_jpg.rf.8bb7d0ce6e30aef888d4eea2147709bd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby2_jpg.rf.f3f815d1f0f0cce3a11f3e1351bb3477.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.d864e13490f6d146bb77ad484ab7c883.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_01_JPG_jpg.rf.a26240e4439b2e727e8e9e49d98977f8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby49_jpg.rf.a985b733cc5ec1ccfd0c31090365d093.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby39_jpg.rf.d384f51330b1e15b039a73f765f99dec.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1100_png_jpg.rf.7b7230a218af72a216ce0bc5f47c3b0b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",52_jpg.rf.69c06a63d97ca255665a2c58723c87c9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby48_jpg.rf.fc8771cadd2f03997c6d500eb782b39e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.6cc6dc17230eddafa2afad28dbbe7fa0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_25_6_png_jpg.rf.431e77c1d64a1daed1189dcadde94f68.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_34_png_jpg.rf.57c700e81248f7355bff4d0a1d9a27ea.jpg,1
"(561.0, 504.0)","(552.0, 504.0)","(558.0, 509.0)","(560.0, 515.0)","(552.0, 515.0)",frame_19_1_jpeg_jpg.rf.5f7fc5e22222ab52d722139d980f11f9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2369_png_jpg.rf.c5e5ffc7ad9927da825ee0ba5e65952e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3718_png_jpg.rf.c601fe4eebcf8c96815e076f017bfc24.jpg,2
"(230.0, 87.0)","(201.0, 89.0)","(191.0, 120.0)","(225.0, 150.0)","(203.0, 151.0)",baby36_jpg.rf.0dd5f3e379c34b1eed8d172e6eb06bc2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",31_jpg.rf.3c8de6b362c08c45898a86745c0a19e8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",11_jpg.rf.e18107a0c4876fb5b15af81d18752ef1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_29_JPG_jpg.rf.af78dfe73e0ab278371c349b3af10c7c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_179_jpg.rf.c64c3e5cdf791d524c55b46f04ef56c3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",30_JPG_jpg.rf.ee20af8f3f19112ba32ed25326890e35.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby36_jpg.rf.2b7acd95ad6a9db4bf3eec9d97b56c11.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",24_JPG_jpg.rf.6d4f28c23ad69893aa51033c64bfa9c2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",53_JPG_jpg.rf.ea5341ff22fe23773c1f01946527ed0c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby27_jpg.rf.7bd9fa2661ec52352825a0ed2910795e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_7_jpg.rf.cead1311bf91e8904adcb539d6ebf22b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_11_jpg.rf.b8c1b33b75df446b6baa7ac9447a4c4c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby26_jpg.rf.d5ef3b33736f291edbc72a23813b2071.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_17_JPG_jpg.rf.f5af7f72e884b502121f6f7817bf0d7a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",20_JPG_jpg.rf.b0ca436a6329125e96f8c9b46b68fc5c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_5_jpg.rf.0b8b93ad9798cc2dc4609362ab3e39fc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",62_jpg.rf.7a6cb7478664d0011c3c090636a384bf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_210_jpg.rf.5ed0cf61bd9dddc981cb5337f3340b8d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",86_jpg.rf.3ded302a2779b44ce1c7ee796a5b9f3e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1940_png_jpg.rf.2bbe6a9d3eaf932c728c7e4d477501e3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby31_jpg.rf.45c1250dc8af59f0d694936ecd2922bf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",EF6D5C73-1DCE-4F77-9FB0-957484312790_JPG_jpg.rf.5dbfdaeb8d2bc738768a6c7e22418845.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby44_jpg.rf.b75c166f1d35ebe28d55e9e64c864101.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",7_jpg.rf.d0c91f2ae6fcf299e40761f7c12f7c77.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",27_jpg.rf.29047a58318b04a08fb401ab77947403.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby45_jpg.rf.dda1b0be3a0bed2115f94f2a84141146.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby41_jpg.rf.c0bca96e413258d10488d21be2229b58.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_30_JPG_jpg.rf.a02062ead9130d22043ebfdefff2f95b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_07_JPG_jpg.rf.05af88e9b78e7bd420518fd428bbdcbe.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3625_png_jpg.rf.547d3e4f5d819ef84bb6ea1f3321afac.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_168_jpg.rf.cc6853d7b89b017918cd9eaaff4e5e15.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby24_jpg.rf.64aea8f12f0b4bc89e6a84c96846c987.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby43_jpg.rf.b55fdfada95fbc7b166679a362666fa9.jpg,1
"(293.0, 376.0)","(260.0, 378.0)","(271.0, 396.0)","(289.0, 414.0)","(264.0, 415.0)",baby33_jpg.rf.df28a1ecde525eaa674aa0b43e30becd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby24_jpg.rf.1dd12791ad9da6272101ace62f72d680.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_08_JPG_jpg.rf.842c97ba17b24060338c602d7150f1ef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_22_JPG_jpg.rf.a270f8ad15c0e5d2547eecb5c3bd9e15.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_204_jpg.rf.c01dc4ca03e83f54933b35646e60af21.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby6_jpg.rf.a3d2f74b7474bf75a6fcc0b908c22555.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1259_png_jpg.rf.02ac92a9554d91dc8cd9cfb332eaaf73.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_42_jpeg_jpg.rf.5bdd9818a7df328fac48bc1746ef4040.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby49_jpg.rf.b20a474d7b99d79017c8a493b8869203.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",278_png_jpg.rf.d01cc2bbb104083d5ee6c0a0bf594772.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",270_png_jpg.rf.de1775362b5336fe47ece5da0cdc8916.jpg,2
