eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_115_jpeg_jpg.rf.2246dc8917895981ebcb00bdfdd48171.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.503761464692a8c94fac419a9c68445f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_08_JPG_jpg.rf.842c97ba17b24060338c602d7150f1ef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",28DEDB9E-8E61-484E-8BD5-813664D5FB05_JPG_jpg.rf.e3b4035c92e3c22357eef10188fb0415.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_10_JPG_jpg.rf.9e8b208d0e254eade9ee2f301653721d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4432588517665863, 0.12663070857524872, 0.863125205039978, 0.25326141715049744)",baby31_jpg.rf.cdd2cee23c9bbdb79e333eff9ed90505.jpg,1
"(0.37518396973609924, 0.41909632086753845)","(0.42611750960350037, 0.4185994267463684)","(-1, -1)","(-1, -1)","(0.39326080679893494, 0.4241822361946106, 0.11801977455615997, 0.09727688133716583)",09938C45-03C8-443F-B8C5-DEB2D6CB3146_JPG_jpg.rf.07cf276f31cfd8cf61a688b7f4388f51.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38065004348754883, 0.26923590898513794, 0.2860342860221863, 0.16383925080299377)",Sideways_165_jpg.rf.39dbc3b1be9ab9f3f7b1e37230761f5b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",57_jpg.rf.11db0623152842fd89e582348321cb41.jpg,2
"(0.6696550250053406, 0.12783722579479218)","(-1, -1)","(-1, -1)","(0.7370607852935791, 0.20152327418327332)","(0.5736526846885681, 0.13512960076332092, 0.37361517548561096, 0.2606796324253082)",25_jpg.rf.8e7edcf1159002a85d8b1b910702a04f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",5AD7890F-D0D1-441E-BD38-44869FE4C409_JPG_jpg.rf.01cd8660a7d314e792edbf39c99f2af7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_19_jpeg_jpg.rf.522d67525b84438a70559cc8e572bfc4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_40_jpg.rf.157c98ca6cac66681ad9c4ea9c07cd4b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby8_jpg.rf.68da464ab5d430a26b7a7f238d8edd2d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5387641191482544, 0.5986367464065552, 0.922471821308136, 0.7918535470962524)",baby16_jpg.rf.98ee713c4b4010d8e3a31309bbe950d3.jpg,1
"(0.452219158411026, 0.39392322301864624)","(-1, -1)","(-1, -1)","(-1, -1)","(0.539383053779602, 0.2906856834888458, 0.39077872037887573, 0.465026319026947)",34_jpg.rf.a83d2716342f04d2afce2e236256485a.jpg,1
"(0.5277200937271118, 0.223636656999588)","(0.5299686193466187, 0.2771316468715668)","(-1, -1)","(-1, -1)","(0.5415329933166504, 0.2159360647201538, 0.31238776445388794, 0.2906721532344818)",frame_0_2_png_jpg.rf.adc926cae3a23bd038975928d799c291.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby50_jpg.rf.2283336235ce1b39ebe32684e9679985.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby8_jpg.rf.7288bf8c2f8fe5837f5339d301eaa661.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_09_JPG_jpg.rf.649085c25ead691f30953d6f0064066f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1923_png_jpg.rf.d7cf0ce445fbc2029a9f63dd43d43d24.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-13_jpg.rf.951d90518de511dac669634627570db0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.46883684396743774, 0.21892821788787842, 0.3487887382507324, 0.4364185929298401)",19_jpg.rf.bef87c1a2f3b7528262afc2db79f4785.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",277_png_jpg.rf.cd8877dbc5dde94822e784d806e59a75.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6247955560684204, 0.13026435673236847, 0.3811749517917633, 0.22555455565452576)",9500_png_jpg.rf.9e845aaf51276ed389a6d91269d9295d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38343679904937744, 0.12973237037658691, 0.2381114512681961, 0.25946474075317383)",frame_42_jpeg_jpg.rf.f4add2ebc54498a1ec2e66a84791a2d7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",53_JPG_jpg.rf.d39061387015212a603e1b0aca198148.jpg,2
"(0.36324557662010193, 0.29787349700927734)","(0.4986954629421234, 0.3021537661552429)","(0.44767361879348755, 0.3114786744117737)","(0.44021129608154297, 0.3584195077419281)","(0.3791061043739319, 0.30331453680992126, 0.3264538645744324, 0.2232963591814041)",Sideways_185_jpg.rf.7f25ece845bdd87f376917d452481ea2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.17170818150043488, 0.22095903754234314, 0.32916444540023804, 0.43774956464767456)",baby40_jpg.rf.e3030624aee13623a92f61d6bbb33464.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.21746429800987244, 0.19809293746948242, 0.21768398582935333, 0.3678770959377289)",Supine_92_jpg.rf.87128bee05c0d69eb60048c0c5e42466.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_23_JPG_jpg.rf.a079a3e99019203997740b9b48b721d9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Supine_137_jpg.rf.e14276e46ca9bff2a50e376f6406a125.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.5e5d80fd4f5d5749f24cd2f09f010fe0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.30141934752464294, 0.7646236419677734, 0.5982262492179871, 0.46808797121047974)",baby41_jpg.rf.1d4ff1736ca92ce480a289975605adb2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Sideways_62_jpg.rf.1ad9d479ad4d6f630296788a538f738d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8305241465568542, 0.8707762956619263, 0.3279481828212738, 0.24767322838306427)",49_JPG_jpg.rf.cbd98c7aee44cee941d83faf1c953357.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",9491_png_jpg.rf.e89d069c76dc4d60882d94c291bd0b90.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",02A7B6A5-18A2-490A-A765-7BBE9E190075_JPG_jpg.rf.8aece95b0475c4f74e964aa4f859c552.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1084_png_jpg.rf.94fcce98e98ad037187eeeab5b65672f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",5_jpg.rf.b4dc8679cf7092157bd13b0a5ec45082.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6802159547805786, 0.47450780868530273, 0.5424467921257019, 0.6655782461166382)",baby40_jpg.rf.32846f0345489187c7fc35b9fbeab926.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.34651410579681396, 0.5557395815849304, 0.14307713508605957, 0.154606431722641)",baby34_jpg.rf.facaf547b47ab858bf04793eeca21ae4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",40_jpg.rf.7e81d77bbbff009171475e8427da990f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_6_13_png_jpg.rf.e73347201e9071078e0897315bce4dcc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.f7161a798d29363883a5914be0b1078e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",58_jpg.rf.eab2fae8c1ba4f9a75ebc8cabb960d2f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1990_png_jpg.rf.f3d57b380f4f9f3061622eb7eb13414d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7254142761230469, 0.33829623460769653, 0.36061668395996094, 0.4578419625759125)",Sideways_140_jpg.rf.42f99722c9a16faa2d008cecd2bbd896.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.5ea308737f193854a2822843d389ef46.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby36_jpg.rf.1e6b6493290bdbb3fef453c357519b60.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",30_JPG_jpg.rf.fba0b07cde2f19797d850fb1670fa193.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.af5158fd201208bf4f7cebe864829f0e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby1_jpg.rf.8ae37413df3bd0e092d48836df36c2a9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_16_2_png_jpg.rf.207bf1ac938d7f09595d35f2eaae1194.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19463613629341125, 0.1677761822938919, 0.3826984465122223, 0.33284035325050354)",baby30_jpg.rf.b93c7415dc696de255395462487eb024.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8083990216255188, 0.6257793307304382, 0.3793790936470032, 0.5266954302787781)",baby11_jpg.rf.1d44db327f87260c1759df3a1a5c57c2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_6_8_png_jpg.rf.6d1ac113c533eb21587fc1fab4bab7c7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Supine_137_jpg.rf.99c8b2f2fd31890fdf6797d003220727.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_10_JPG_jpg.rf.86b65629b08a0fb8ef0b8e9b61bfa90e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_01_JPG_jpg.rf.a1bb7bb977979dcb118093979a641c20.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby44_jpg.rf.26fe9cfc446a95f9837a96cef3259747.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",901_png_jpg.rf.ab0483136ad08fd1ff9809f6a4d24a91.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",29_jpg.rf.45164e3fc08b12066678b6d3676b1100.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_71_jpg.rf.d22fdad16485f49647728e34ede426db.jpg,2
"(0.7378180623054504, 0.32340365648269653)","(-1, -1)","(0.5289553999900818, 0.1802709400653839)","(-1, -1)","(0.5973881483078003, 0.8591504096984863, 0.3590501844882965, 0.25068265199661255)",70_jpg.rf.f5366e8547763b169ffde6a502bdad8a.jpg,1
"(-1, -1)","(-1, -1)","(0.7108253240585327, 0.23057448863983154)","(-1, -1)","(0.7144951820373535, 0.19437117874622345, 0.5612818002700806, 0.3885434567928314)",6_jpg.rf.548c1dd87456e32402e71ab0361e46c5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5154358148574829, 0.3181838095188141, 0.10287437587976456, 0.10739364475011826)",FE8F6923-15A5-4769-9217-287A8C0D0784_JPG_jpg.rf.4a4de2a21bd764a713f4140b902b9f10.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_10_JPG_jpg.rf.3518cfede2fef4078e19abfb894ed040.jpg,1
"(0.47622594237327576, 0.12894345819950104)","(0.3547813296318054, 0.1546144187450409)","(0.4296172261238098, 0.16843195259571075)","(0.45361843705177307, 0.20828524231910706)","(0.40955549478530884, 0.14450949430465698, 0.3639124929904938, 0.2505488693714142)",70_jpg.rf.8d362ab55b657098b186245f100af5b6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",46_jpg.rf.07cd96e3de808921cc9f72e595c90be0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",57_jpg.rf.cd9a43dd3edefb557d9bedf847b00629.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby18_jpg.rf.82c409d8e467ee5d060d7993285adfaa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",9_jpg.rf.d6be73e09ed7e9ee86f5e7e05774c260.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby32_jpg.rf.2e1743e7b577adf1fda96b84a9f837f2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.3941860795021057, 0.16250041127204895)","(-1, -1)",Nanit_37_JPG_jpg.rf.19cab1032f87e25fb8d4598eab333401.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",53_JPG_jpg.rf.587f3d83c88b8a12fbe76aedbc34e4a1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby26_jpg.rf.b1d781071c542aa8bd675f8b7b71466a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",CDE6E306-6A19-484E-9B8F-599AE22952FF_JPG_jpg.rf.3341c837ea329d6cad66c669202eb1ac.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",71_jpg.rf.f753e7c7aa11c69f178803e522d30494.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2189_png_jpg.rf.c6901697371d51bfaf9a9f55525b46f7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2369_png_jpg.rf.e62d8066c8c8ba599d86264fcaeec633.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_11_png_jpg.rf.0009da44e7090e35bfff53363a388971.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.501407265663147, 0.5013800859451294, 0.9757253527641296, 0.9907965660095215)",Miku_01_JPG_jpg.rf.f89ff83196c8dc59e4cdd6bf4eb00a6f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_200_png_jpg.rf.9377283179ef8126359b14939710bc02.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.40460795164108276, 0.778717041015625)","(0.470974862575531, 0.7515190839767456, 0.2087613046169281, 0.17548218369483948)",Supine_11_jpg.rf.2345ecceef088728bcaabd33a5990d5c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",99_jpg.rf.5787b6765a8d5ec02ffb886fcfefb814.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_66_jpeg_jpg.rf.8baec0cfd49f47d4feaf452b8b9c5238.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3_jpg.rf.12d4d33426e242a033c2f005bd6a1f82.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby41_jpg.rf.3152511daf83bb07cb01351d57f6a85a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",15_jpg.rf.52e6e8de2df8d8483de6f979d7755b05.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby1_jpg.rf.99c0eb6bba0f1b628bd4a9e92666da70.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_11_jpeg_jpg.rf.3d97cabd6a42f4361b9f6edc626e360d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_22_JPG_jpg.rf.b0d83215e61a3643ff3c54102b6affa1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",65_jpg.rf.fdecf7fcc0de506a5c5d22b609f22b8a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",277_png_jpg.rf.d6ee112bba0a7801321bfc5feea2a4c9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",10_JPG_jpg.rf.476b4340d2dfe07815a6d99e9c5654a6.jpg,1
"(0.36747509241104126, 0.8256810307502747)","(0.49931639432907104, 0.822361171245575)","(-1, -1)","(-1, -1)","(0.4029003977775574, 0.8460847735404968, 0.3245941400527954, 0.3078305125236511)",85_jpg.rf.00289b3cdd0846f2e133d9d0d7bbc434.jpg,1
"(0.36748623847961426, 0.8257251977920532)","(0.4989674687385559, 0.8224096298217773)","(-1, -1)","(-1, -1)","(0.40271028876304626, 0.8461454510688782, 0.32400959730148315, 0.3077090382575989)",85_jpg.rf.699f2e2fb0b962144b4887f178a99767.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",IMG_0449_jpeg_jpg.rf.b5a9afbfe9cec72ca25107e33dc889c7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby36_jpg.rf.1ede70dd5123ea02f3c83a870c0513a0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3640_png_jpg.rf.e4318624da7891767cd157530595674c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.442823588848114, 0.1401861608028412, 0.589831531047821, 0.27023810148239136)",15_jpg.rf.454a10e85b3283bb5b9b4efa9a778ac8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby12_jpg.rf.02c5ff25b2c32953ac56b55179aa7fd6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3875_png_jpg.rf.16a674bd1a748397328a67969e9a9527.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby8_jpg.rf.aa0f5ac49e2bdcf6e9231ee77f6d3e76.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.35226088762283325, 0.10623781383037567, 0.70435631275177, 0.21247562766075134)",9_jpg.rf.c79a587c11d7ae10f9b761154e1d055d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_19_JPG_jpg.rf.6ffb4cf06439373aac5954bac4d42ff5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",866_png_jpg.rf.9f63ae812d154c4e5cce25bfbabb8be7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",10_JPG_jpg.rf.a6a99946b1bbf47d9e9d3cd0e3b590d1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",24_JPG_jpg.rf.144fe209826fa7fbf34a0649ec7beed9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby36_jpg.rf.79ac0e264f5d2646fad9536eb69d2131.jpg,1
"(-1, -1)","(-1, -1)","(0.4793644845485687, 0.027928095310926437)","(0.5135428309440613, 0.9186201095581055)","(0.4702898859977722, 0.8846726417541504, 0.22768214344978333, 0.2209894210100174)",35_JPG_jpg.rf.2838b8f10a999c14b9510106d6f3d6a2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_170_jpg.rf.fee92176034cc89f6e68dab7e218c16a.jpg,2
"(0.645903468132019, 0.22252659499645233)","(-1, -1)","(-1, -1)","(0.5725533962249756, 0.31628602743148804)","(0.5217159986495972, 0.1938590705394745, 0.4971535801887512, 0.3866088390350342)",41_JPG_jpg.rf.7c655edb2f7bb2696ceb029c03da2c6d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",100_jpg.rf.53a8dd0bc08193aa9bfe7bc112e69a07.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-9_jpg.rf.021ffc2dc4ddb37b2f63d45ac1566f99.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",71_jpg.rf.b324fe58780c7ef2c8d657f0b335ac28.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",38_jpg.rf.9472a6e3aedc0fcdea2d391d0716af8c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7594687342643738, 0.5728403329849243, 0.47942274808883667, 0.4186965823173523)",34_jpg.rf.70a51a039152712730640f7d82e3c48a.jpg,1
"(0.5253491401672363, 0.2142409384250641)","(0.7069976925849915, 0.1791202276945114)","(0.6378739476203918, 0.23812422156333923)","(0.6517685651779175, 0.2961023449897766)","(0.6093398928642273, 0.1852141171693802, 0.4990510940551758, 0.3685908913612366)",36_jpg.rf.0dfe07d4a4202f1608c7cf67742cd925.jpg,1
"(-1, -1)","(-1, -1)","(0.4930679202079773, 0.40048083662986755)","(-1, -1)","(-1, -1)",IMG_0392_jpeg_jpg.rf.2a92dd57a5fb798f7897c6778f366965.jpg,1
"(0.3103317320346832, 0.1629413664340973)","(-1, -1)","(0.24877910315990448, 0.1887294054031372)","(-1, -1)","(0.3747520446777344, 0.16212967038154602, 0.3228829503059387, 0.2455383539199829)",61_jpg.rf.c10384fec212412a8002b090a90e54d0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",4003_png_jpg.rf.77c62753d186ced101ccf0c3d3b34db7.jpg,2
"(0.6371274590492249, 0.5132892727851868)","(0.5909240245819092, 0.4946746230125427)","(-1, -1)","(-1, -1)","(0.6257036924362183, 0.5107762813568115, 0.1446545571088791, 0.11245908588171005)",baby46_jpg.rf.83619a30a6e0b33afd6e4c8845b6d686.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby33_jpg.rf.5be49c615d85577445dafdbbaeb02b16.jpg,2
"(0.25731128454208374, 0.49149981141090393)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2722460925579071, 0.460552841424942, 0.30876976251602173, 0.17684487998485565)",frame_10_3_png_jpg.rf.ddaab232607f39edc914598c993ba177.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",5_jpg.rf.d5893548f6b9301d0b6c4160b971556f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",CE465409-2CF0-4AA8-9307-1E21CDC50173_JPG_jpg.rf.5df8afceb0552db497bd7b031329fc89.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",27_jpg.rf.6472e5a663438b0ee8b06970791c2996.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_39_JPG_jpg.rf.2422838e80f01364c17a4d9adfa7db37.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby20_jpg.rf.11c57f75d53424608bc43cafbe6ab689.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16646437346935272, 0.14084258675575256, 0.3279174864292145, 0.2508013844490051)",2150_png_jpg.rf.d335ad8d7460492ccf3f9894297bd32f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby42_jpg.rf.89df6ba2689108e6f95cb566e412b995.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8389407992362976, 0.20280751585960388, 0.2973388135433197, 0.34057164192199707)",baby34_jpg.rf.f13483d8aa4db204e2086f15558e70a4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2_jpg.rf.38632e50d046680157442650694167bc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1157_png_jpg.rf.0c2814d9a3bee0b1f441aec59af9730b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8052979707717896, 0.17850545048713684, 0.38530999422073364, 0.355060875415802)",baby30_jpg.rf.6f594ba907ef045a84f8384c6659c4eb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.b58ec40b2c3515984477bef53fec2d37.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_71_png_jpg.rf.b31b814ccd6858fb6dc84bf68a8a070f.jpg,2
"(0.7505796551704407, 0.5240178108215332)","(0.8150621652603149, 0.6576011776924133)","(0.7558339834213257, 0.620861828327179)","(0.7155069708824158, 0.6587477326393127)","(0.8002898097038269, 0.5333871841430664, 0.31494465470314026, 0.41379767656326294)",62_jpg.rf.9d9b60723dae5d6a42a71c25175aec39.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2315264195203781, 0.8683004379272461, 0.42591142654418945, 0.256514310836792)",baby37_jpg.rf.fb6b73a66fe0be1a34af1d7fb2be8a2d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby7_jpg.rf.dfd8438a2297b7173a6e6600fb14d2cc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5085901021957397, 0.5120667815208435, 0.9828197360038757, 0.9738045930862427)",Miku_01_JPG_jpg.rf.c342bb04cfe63394eb62a88356559211.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_13_JPG_jpg.rf.230d900dd5b37895c2f8945d4bb6115e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_08_JPG_jpg.rf.c0c6b7a52f4e04e669ebd06e5da18882.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.37944406270980835, 0.12413442134857178)","(-1, -1)",Nanit_37_JPG_jpg.rf.712df6e7eac38fabb7112922c20642e9.jpg,1
