eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2028200626373291, 0.15842899680137634, 0.31801557540893555, 0.27571389079093933)",2189_png_jpg.rf.9082db4c5d5f59d1a902e699f3d17da8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8766235113143921, 0.19491395354270935, 0.24489788711071014, 0.37997347116470337)",Cubo_07_JPG_jpg.rf.05af88e9b78e7bd420518fd428bbdcbe.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8910085558891296, 0.7925297617912292, 0.21619872748851776, 0.3625192642211914)",3625_png_jpg.rf.547d3e4f5d819ef84bb6ea1f3321afac.jpg,1
"(0.3868729770183563, 0.8456417918205261)","(0.2643406391143799, 0.8271713256835938)","(0.3226959705352783, 0.8137640953063965)","(0.33111199736595154, 0.7599987983703613)","(0.1369527131319046, 0.6147765517234802, 0.2737317681312561, 0.41344156861305237)",baby24_jpg.rf.64aea8f12f0b4bc89e6a84c96846c987.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6451424360275269, 0.8878589868545532, 0.5723440051078796, 0.22226771712303162)",4029_png_jpg.rf.9e3558f02d3819a396e8403cde059935.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.17936182022094727, 0.8512728810310364, 0.31817179918289185, 0.2790220379829407)",2150_png_jpg.rf.c40103641627c4ee64010743a6ebc4b7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7247346043586731, 0.8756831884384155, 0.5417741537094116, 0.24720248579978943)",60_jpg.rf.127a6a64906544c0afefbf496bfc2e58.jpg,1
"(0.12595140933990479, 0.4857107102870941)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15141674876213074, 0.6769441962242126, 0.30059173703193665, 0.6461116075515747)",2_jpg.rf.d9f01889c6580be190dda921b7b20d7a.jpg,1
"(0.09220131486654282, 0.9183732867240906)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1627550572156906, 0.698466420173645, 0.3255101144313812, 0.6030672192573547)",Miku_12_JPG_jpg.rf.1fca893207bbca8885fd6a9dc14fd96b.jpg,0
"(0.7496792078018188, 0.8520025014877319)","(-1, -1)","(0.9041717648506165, 0.8221139907836914)","(0.9199166297912598, 0.7761667966842651)","(0.6564348340034485, 0.8464616537094116, 0.6868495941162109, 0.302895724773407)",81_jpg.rf.f86a4ee05b839046b67e7e6093e4ccce.jpg,1
"(0.5210382342338562, 0.7889830470085144)","(0.6411111950874329, 0.8158181309700012)","(0.5936436653137207, 0.7740238904953003)","(0.6137965321540833, 0.717432975769043)","(0.585619330406189, 0.7882927656173706, 0.3182215690612793, 0.3396323323249817)",39_jpg.rf.0df36808ab6033daeb56f32e9084f762.jpg,0
"(0.1320846974849701, 0.4945903718471527)","(-1, -1)","(0.13770955801010132, 0.5462919473648071)","(-1, -1)","(0.12678521871566772, 0.41000881791114807, 0.2518875300884247, 0.3403724431991577)",Cubo_01_JPG_jpg.rf.137b6bda85c1b284f6469e0583b3ba68.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.22620849311351776, 0.12538005411624908, 0.3891200125217438, 0.2401231974363327)",3640_png_jpg.rf.adc1687943dea5b93a5a49e155e17cb0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",4023_png_jpg.rf.72eded5ac81da8b89451149af100f918.jpg,1
"(0.8109728097915649, 0.832867443561554)","(-1, -1)","(0.7868396639823914, 0.862960934638977)","(-1, -1)","(0.8645157814025879, 0.6350914239883423, 0.2709684371948242, 0.537079930305481)",7_jpg.rf.0c4591707b12ac5a7139b346ed806126.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.42730140686035156, 0.12169990688562393, 0.44166508316993713, 0.24007177352905273)",Nanit_39_JPG_jpg.rf.e15e3e270b0743f137bd016fa31e5fbc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.d88beea2f446b100bfc764bab2ccd558.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8825328946113586, 0.8056321144104004, 0.23225322365760803, 0.3833206295967102)",3739_png_jpg.rf.f26f3e5e4155a8802abbec431aeee77e.jpg,1
"(-1, -1)","(-1, -1)","(0.3020218312740326, 0.85088050365448)","(-1, -1)","(0.19002574682235718, 0.6440978646278381, 0.36904099583625793, 0.5210598707199097)",baby35_jpg.rf.e6e9b2babc5c8e69645adf2ab5754f5e.jpg,1
"(0.8609258532524109, 0.6533673405647278)","(0.8795916438102722, 0.5755701065063477)","(0.8425739407539368, 0.6212562322616577)","(0.8073440790176392, 0.6033822894096375)","(0.8830666542053223, 0.55364590883255, 0.23005791008472443, 0.2939247190952301)",Miku_12_JPG_jpg.rf.c07ce6727fc503e6d204a56a26fbaa8a.jpg,0
"(0.8149321675300598, 0.8536839485168457)","(0.7382883429527283, 0.9256706237792969)","(0.7450354695320129, 0.8786188364028931)","(0.6817429661750793, 0.8494423031806946)","(0.22773519158363342, 0.1759723722934723, 0.4528256356716156, 0.3519447445869446)",baby37_jpg.rf.0cfb704642dab49afb3c7590b08f6a66.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_17_JPG_jpg.rf.d5619832a2d28c4c455a8c4b0035f667.jpg,1
"(-1, -1)","(-1, -1)","(0.16139498353004456, 0.6082919836044312)","(-1, -1)","(0.12393669039011002, 0.5538393259048462, 0.24160949885845184, 0.30403709411621094)",Miku_12_JPG_jpg.rf.325440c64ab16948ffcd56e576c50dbb.jpg,0
"(0.261607825756073, 0.17652161419391632)","(0.20562677085399628, 0.3086252808570862)","(0.2618660032749176, 0.2611929774284363)","(0.3023831248283386, 0.30006933212280273)","(0.18204627931118011, 0.2454361915588379, 0.3580542802810669, 0.45701247453689575)",v2_3049_png_jpg.rf.63e3dcb5992c628fe233068b2ee8c54b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15138056874275208, 0.1665486842393875, 0.3008888363838196, 0.32595252990722656)",baby28_jpg.rf.57b816581c2be1ec06ebd71cb28860b6.jpg,1
"(0.6985446810722351, 0.059870313853025436)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_36_JPG_jpg.rf.5447ebf58029627e742f146b756d597b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38515758514404297, 0.11897419393062592, 0.3977835774421692, 0.22475501894950867)",9515_png_jpg.rf.a5cc7e7e844500abfb6fd72863b4cdfb.jpg,1
"(0.361299604177475, 0.20024225115776062)","(0.19694168865680695, 0.2697216868400574)","(0.2975943684577942, 0.26896676421165466)","(0.354675829410553, 0.32161301374435425)","(0.29966944456100464, 0.19992952048778534, 0.4920036196708679, 0.367464154958725)",88_jpg.rf.6c1b77509bf0bfe14e3ad8a0b1f4f75a.jpg,0
"(0.6807783246040344, 0.12460007518529892)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5007365345954895, 0.12746486067771912, 0.6714019775390625, 0.25492972135543823)",baby31_jpg.rf.015c2f2f71bd08adf2e3a9ae0f3e4a1a.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.40834587812423706, 0.24693278968334198, 0.6301868557929993, 0.30515068769454956)",Nanit_19_JPG_jpg.rf.4abb6d5635d38048cd1f535fb039d92e.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_16_JPG_jpg.rf.0ad5cdabd53af0c475e3aaef8ab3af20.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.28519099950790405, 0.8575059771537781, 0.41389113664627075, 0.2737840712070465)",1990_png_jpg.rf.cfd4ab0e19cb8b234d3276777263bf18.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8662816286087036, 0.704938530921936, 0.2674367427825928, 0.5690305829048157)",baby12_jpg.rf.2dd66ff8bc56c46844230448a7830f81.jpg,1
"(0.16405446827411652, 0.8131445646286011)","(-1, -1)","(0.13301026821136475, 0.7780441045761108)","(-1, -1)","(0.3708338141441345, 0.8642894625663757, 0.5369244813919067, 0.2693410813808441)",7_jpg.rf.f74aca021fca92378fec02c33d689696.jpg,1
"(0.8345405459403992, 0.6977782249450684)","(-1, -1)","(0.8139198422431946, 0.6658870577812195)","(0.7543612718582153, 0.6594846248626709)","(0.8436743021011353, 0.813482940196991, 0.3126513361930847, 0.37197646498680115)",baby29_jpg.rf.39293b28a68fa8e283734d7ce6e8ab2e.jpg,1
"(0.229091614484787, 0.08842627704143524)","(-1, -1)","(0.2792707681655884, 0.08927564322948456)","(0.3089118003845215, 0.11576485633850098)","(0.1758386641740799, 0.20598824322223663, 0.34048160910606384, 0.3666042685508728)",44_jpg.rf.054120d1700a1468b8dd6dfd26269ef3.jpg,1
"(0.15138524770736694, 0.39861032366752625)","(0.13637664914131165, 0.5561666488647461)","(0.17211087048053741, 0.5317743420600891)","(-1, -1)","(0.13338546454906464, 0.4148077964782715, 0.2500135004520416, 0.5149429440498352)",9112_png_jpg.rf.84ca70faba095be0d87ab97cb619ee0b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_07_JPG_jpg.rf.94ca0fc168cbab439f44e33968843435.jpg,0
"(0.8741041421890259, 0.1822579801082611)","(0.6894974708557129, 0.18106375634670258)","(0.8306293487548828, 0.20753780007362366)","(0.8333358764648438, 0.26693111658096313)","(0.6028414368629456, 0.17325398325920105, 0.6697741746902466, 0.3414258658885956)",58_jpg.rf.a0a7bf15a542c3b2e3a90677489a42de.jpg,1
"(0.39265817403793335, 0.15522265434265137)","(0.4819856584072113, 0.11564590036869049)","(0.4628729820251465, 0.15377205610275269)","(0.48376473784446716, 0.19051392376422882)","(0.40346604585647583, 0.1269739419221878, 0.3193357288837433, 0.2404032200574875)",67_jpg.rf.a647935318391e2e5f5ef4d2d425fdf2.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7267099618911743, 0.1343960464000702, 0.3678106367588043, 0.2648693919181824)",2392_png_jpg.rf.0baa3140038d7c36cb1ebc180495165e.jpg,1
"(0.12171399593353271, 0.6084996461868286)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1443568766117096, 0.7458862066268921, 0.2885015308856964, 0.4953933656215668)",baby25_jpg.rf.8d624bbbf34bec106cd8d19b29c5b004.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.809579074382782, 0.8856002688407898, 0.37078365683555603, 0.22022786736488342)",3671_png_jpg.rf.f19b37daea1686e471d0212f66e42750.jpg,1
"(0.7218688726425171, 0.11088143289089203)","(0.5987420082092285, 0.08641210943460464)","(0.6340810060501099, 0.11267063766717911)","(0.6013344526290894, 0.14103040099143982)","(0.7088218927383423, 0.1128656417131424, 0.43467044830322266, 0.22271490097045898)",65_jpg.rf.9470e27453d02eddf56f561d97ae0da2.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8593847155570984, 0.6383978128433228, 0.25616398453712463, 0.4456755518913269)",4003_png_jpg.rf.e38198b57c00156bfd3872fe72aee294.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12752583622932434, 0.6800727248191833, 0.23560519516468048, 0.5169453620910645)",baby10_jpg.rf.9dc2a796f1978aa74e0c56eceee41131.jpg,1
"(0.16857227683067322, 0.10045172274112701)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14198793470859528, 0.2153792679309845, 0.2809755504131317, 0.42669644951820374)",Miku_06_JPG_jpg.rf.162dbc16a6ba1ba1063388cf6086b92a.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1458493024110794, 0.5217649340629578, 0.28953999280929565, 0.45713433623313904)",1201_png_jpg.rf.bd0fcb42fcfd20e003e44d50966d738c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7931593656539917, 0.12718252837657928, 0.38144931197166443, 0.22752532362937927)",3632_png_jpg.rf.0698224eace97f05755937ef8a2e62aa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2460_png_jpg.rf.ae72beac5f601f10e3fae662daa34164.jpg,1
"(0.01943054609000683, 0.1787746399641037)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2760029435157776, 0.6318955421447754, 0.5484514236450195, 0.561811089515686)",Cubo_03_JPG_jpg.rf.66725d14330e12bfb0505428958fcc98.jpg,0
"(0.8383769989013672, 0.6024106740951538)","(0.8055720329284668, 0.6832171678543091)","(0.8009464144706726, 0.6524044871330261)","(0.7665116190910339, 0.6306293606758118)","(0.8657671213150024, 0.5710145831108093, 0.26437991857528687, 0.32154959440231323)",26_jpg.rf.bf41d3f0985562a62ca8852d353f014b.jpg,0
"(0.8395062685012817, 0.6028064489364624)","(0.8056308031082153, 0.68194580078125)","(0.7961927652359009, 0.6442184448242188)","(0.7662006616592407, 0.6303611993789673)","(0.8654897809028625, 0.5720575451850891, 0.26561617851257324, 0.32411766052246094)",26_jpg.rf.bb421328c92e54b99eb450cd93b1cf69.jpg,0
"(0.3457362949848175, 0.13629448413848877)","(-1, -1)","(0.2681701183319092, 0.15309567749500275)","(0.26060160994529724, 0.19532586634159088)","(0.5030907988548279, 0.1323433518409729, 0.5640734434127808, 0.25198715925216675)",86_jpg.rf.c978d81d82d52fed6f602c244ed4b896.jpg,0
"(0.20298878848552704, 0.3351989686489105)","(0.3300275504589081, 0.31268244981765747)","(0.24952001869678497, 0.37452933192253113)","(0.2726219594478607, 0.46287068724632263)","(0.39132487773895264, 0.2722855508327484, 0.4776451587677002, 0.5399768948554993)",17_jpg.rf.0b187c64844a9a305c8237f5da6e6e2d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19968119263648987, 0.1304566115140915, 0.3911304473876953, 0.2529396116733551)",95_jpg.rf.b83f6f809cbd2f3d111d3abd6d79b5b2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.381b31fb8e3206a17b9f82d6d13ba7f4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8047105073928833, 0.149854376912117, 0.3905790448188782, 0.29240769147872925)",baby21_jpg.rf.6aac49fa79e980b92d0556c84bec43ef.jpg,1
"(0.14164164662361145, 0.6337884068489075)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12815089523792267, 0.4227457046508789, 0.25471773743629456, 0.576302707195282)",Nanit_22_JPG_jpg.rf.0997d02c2d77cce7850ce947029bec36.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7312615513801575, 0.14006222784519196, 0.36876145005226135, 0.27206042408943176)",2460_png_jpg.rf.36faef5f4365e98ba583305b0df25870.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13446830213069916, 0.4919186532497406, 0.2655910849571228, 0.4523254334926605)",1259_png_jpg.rf.709e1c3bafed876985f4ae23ba7e9e6f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8861351013183594, 0.8102141618728638, 0.22536201775074005, 0.37327688932418823)",3875_png_jpg.rf.ee49dbb3abaa417a84c3d73f6e35bfec.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38900575041770935, 0.8811209797859192, 0.3769245147705078, 0.22086258232593536)",9605_png_jpg.rf.a19adbfb7fc1d4e04e0147044c794d1a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14662215113639832, 0.8350080251693726, 0.29257407784461975, 0.325674831867218)",baby28_jpg.rf.1783e27bcade809488c3c23f31a38723.jpg,1
"(0.30063360929489136, 0.6992201805114746)","(0.369650661945343, 0.7797577977180481)","(0.35584932565689087, 0.7233295440673828)","(0.38927167654037476, 0.6846671104431152)","(0.3126945495605469, 0.7317367792129517, 0.2920799255371094, 0.34207916259765625)",baby38_jpg.rf.2c895d563e0ed15f730a96e8b7b9eca8.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7028870582580566, 0.5799782872200012, 0.43732452392578125, 0.6686090230941772)",baby40_jpg.rf.e3030624aee13623a92f61d6bbb33464.jpg,1
"(0.3854513466358185, 0.8722473978996277)","(-1, -1)","(0.3225972056388855, 0.8541268110275269)","(0.327583372592926, 0.8107513189315796)","(0.4530010223388672, 0.8788607716560364, 0.35682412981987, 0.2409713715314865)",37_jpg.rf.55fb3efc64831f61eefe5f29de348680.jpg,0
"(0.3533552587032318, 0.22564825415611267)","(-1, -1)","(-1, -1)","(0.4544689655303955, 0.4780970513820648)","(0.8928520083427429, 0.3793877959251404, 0.21247825026512146, 0.3828023076057434)",9500_png_jpg.rf.5da36a75e087f9edc2422c348191c2a1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.24003510177135468, 0.13924357295036316, 0.47971171140670776, 0.24727797508239746)",9480_png_jpg.rf.ee3cb968cebb4ab3053386363a74d962.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8668428659439087, 0.4837326109409332, 0.26414141058921814, 0.4581083357334137)",1190_png_jpg.rf.954c940c7095304b2c3f1ee2822ffdd0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.39251241087913513, 0.8597816228866577, 0.39296263456344604, 0.1868305653333664)",922_png_jpg.rf.384a4a3f0235a6882d0a937f30284667.jpg,1
"(0.2312844693660736, 0.2159929722547531)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18771806359291077, 0.3902292847633362, 0.37543612718582153, 0.5591656565666199)",baby11_jpg.rf.06bcd959732c01a35acf973fb3b28ca9.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.17017395794391632, 0.1544230729341507, 0.33801427483558655, 0.2821299135684967)",2150_png_jpg.rf.bc94ef3a1bb4c05ee02ac6437adaa352.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1435140073299408, 0.7102254629135132, 0.27442026138305664, 0.38857460021972656)",2002_png_jpg.rf.eda6a34969e29aeb3b6b162783af85ec.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18535856902599335, 0.8783017992973328, 0.3704955577850342, 0.23605117201805115)",3862_png_jpg.rf.a8ed961f89b3bc1292e0045871533d9a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1410071700811386, 0.2772144377231598, 0.2576604187488556, 0.4075776934623718)",2021_png_jpg.rf.9d78899c0350bc08648c067ab368685f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2557222247123718, 0.18804743885993958, 0.3414110541343689, 0.3354291319847107)",89_JPG_jpg.rf.b0e5c2bb6ca80a331d14592679ea9ab3.jpg,1
"(0.7968534231185913, 0.08148346841335297)","(0.8811397552490234, 0.11627355962991714)","(0.8233351707458496, 0.11493539810180664)","(0.7546553611755371, 0.20262961089611053)","(0.8544168472290039, 0.15285775065422058, 0.28958240151405334, 0.30319762229919434)",baby46_jpg.rf.a93e8cbe093b76b982cd77d5d58fed4f.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.858508288860321, 0.1539752036333084, 0.2822273373603821, 0.25613850355148315)",Cubo_08_JPG_jpg.rf.8836378336b9d4bc26de96789264a4f4.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.42756733298301697, 0.15187469124794006, 0.42740708589553833, 0.2796596884727478)",270_png_jpg.rf.1efe0563901d5efdefd4091bc56775ed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1405923068523407, 0.357322633266449, 0.2167571783065796, 0.41722869873046875)",922_png_jpg.rf.b12403c8a99cd3236aa96af4e4bb7ffe.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_16_JPG_jpg.rf.8bb70948723d5e10838ccb611aed0bd3.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.576457142829895, 0.1174577847123146, 0.433403879404068, 0.22737252712249756)",Nanit_39_JPG_jpg.rf.655c0b107f63cb5efe43acbba8c56f53.jpg,1
"(0.13124093413352966, 0.5126168131828308)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_22_JPG_jpg.rf.888c4876d9663c5dd026c96de9189792.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7344851493835449, 0.129198357462883, 0.36247044801712036, 0.2554106116294861)",2363_png_jpg.rf.a349a06219d2c3dfce26c31c8603b89b.jpg,1
"(0.22725868225097656, 0.6638301610946655)","(0.19230936467647552, 0.5134273767471313)","(0.21473756432533264, 0.5448446273803711)","(0.25207167863845825, 0.4980592131614685)","(0.22402751445770264, 0.6671277284622192, 0.22080397605895996, 0.524156928062439)",baby43_jpg.rf.f3e8b7127991a660f690fe61ee257fca.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8542675971984863, 0.16096673905849457, 0.29146480560302734, 0.32130005955696106)",baby28_jpg.rf.cd89c16c1ad59bdac1343e1417041a99.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45058441162109375, 0.6300078630447388, 0.6215721964836121, 0.7343250513076782)",Miku_01_JPG_jpg.rf.5e73f347222a12b26e5c07c92643b808.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.536802351474762, 0.5798614025115967, 0.6502398252487183, 0.8382638096809387)",Miku_01_JPG_jpg.rf.9381e2f49241be65cd0d8c86b0e721c7.jpg,1
"(0.13088896870613098, 0.5120641589164734)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_22_JPG_jpg.rf.7dffa4886ab48cf9e4b991caf080ade8.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.0cd4d0ee89d9e04868a140ab3bad2112.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_10_JPG_jpg.rf.8a2194a83debe69fa3a1b90419f1203e.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.30853837728500366, 0.34073102474212646, 0.4030227065086365, 0.6302632093429565)",57_jpg.rf.e3cc74a0681902700a77d344bc9b67fa.jpg,1
"(0.5966175198554993, 0.13682572543621063)","(0.44160738587379456, 0.13832759857177734)","(0.5209205746650696, 0.15794600546360016)","(0.5169621706008911, 0.19809076189994812)","(0.505273163318634, 0.12925250828266144, 0.36608925461769104, 0.2270285189151764)",48_jpg.rf.feb887fb37f07e5204b42912abeac44d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_36_JPG_jpg.rf.a8e3fd57db5539546084b5b8273584cc.jpg,1
"(0.21488864719867706, 0.2901843190193176)","(0.2826108932495117, 0.20044167339801788)","(0.2914642095565796, 0.27270743250846863)","(0.35890525579452515, 0.29757845401763916)","(0.22235986590385437, 0.18681827187538147, 0.43900734186172485, 0.3670732080936432)",baby47_jpg.rf.9932f4f89fe3398c2bb890ea07e04eda.jpg,0
"(0.22888731956481934, 0.08807959407567978)","(-1, -1)","(0.27792447805404663, 0.08928710967302322)","(0.3102600872516632, 0.11770431697368622)","(0.17679139971733093, 0.20532675087451935, 0.3415514826774597, 0.3650503158569336)",44_jpg.rf.6d1a89a95e50b4440864e86a45680be7.jpg,1
"(0.7444259524345398, 0.2841438353061676)","(0.738438606262207, 0.40128642320632935)","(0.7090247869491577, 0.3311946392059326)","(0.6526557207107544, 0.33087167143821716)","(0.7948930859565735, 0.394346684217453, 0.38703593611717224, 0.33654922246932983)",baby32_jpg.rf.972007bf52eb7ea9fca3ac92a6431be4.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12051069736480713, 0.7958840727806091, 0.23747916519641876, 0.3759690225124359)",3690_png_jpg.rf.3e73a0e68f94f7b7d99ab031647cde30.jpg,1
"(0.10498055070638657, 0.6872628927230835)","(0.17023353278636932, 0.7681927680969238)","(0.15552255511283875, 0.7071558237075806)","(0.1878891885280609, 0.6697675585746765)","(0.1376783847808838, 0.7206068634986877, 0.27495941519737244, 0.33427780866622925)",baby20_jpg.rf.11c57f75d53424608bc43cafbe6ab689.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13443613052368164, 0.1863728016614914, 0.2618783414363861, 0.35684627294540405)",3836_png_jpg.rf.9a90e7e10edd125285d59c4a534171cf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.37797099351882935, 0.18560871481895447, 0.45473092794418335, 0.2477996051311493)",868_png_jpg.rf.9dd6d14bb996d4cad2d5666146d8e021.jpg,1
